date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,wind_speed_10m_mean,wind_speed_10m_max,wind_direction_10m_dominant,precipitation_sum,snowfall_sum,relative_humidity_2m_mean,surface_pressure_mean,blh_min_m,blh_mean_m,vz_day,cams_pm2_5,cams_pm10,cams_nitrogen_dioxide,cams_sulphur_dioxide,cams_carbon_monoxide,cams_ozone
2024-08-01,26.1,18.7,32.4,11.1,17.7,126,0.0,0.0,45,946.5,50.0,1031,0,6.44,9.55,1.97,4.78,157.71,69.54
2024-08-02,26.1,21.7,32.0,13.9,29.2,134,2.6,0.0,42,939.4,55.0,805,0,6.96,10.79,2.73,7.76,163.5,79.54
2024-08-03,22.0,16.7,26.8,14.2,22.4,316,0.6,0.0,58,941.9,15.0,789,0,9.06,14.65,2.85,6.55,167.92,78.46
2024-08-04,21.3,15.4,28.7,11.9,30.8,211,0.1,0.0,53,944.4,30.0,649,0,6.99,10.35,3.16,6.78,169.46,70.17
2024-08-05,20.5,14.0,26.1,12.2,20.4,283,0.2,0.0,58,945.8,15.0,946,0,6.88,10.02,2.45,4.77,173.58,67.0
2024-08-06,21.6,13.9,27.6,8.1,12.9,279,0.0,0.0,57,947.4,10.0,798,0,7.93,11.41,3.6,7.45,188.42,69.29
2024-08-07,23.4,16.5,31.0,11.8,27.8,224,0.4,0.0,51,945.3,25.0,906,0,6.86,10.72,2.73,5.51,173.25,72.42
2024-08-08,22.5,15.3,29.5,8.5,20.2,227,3.2,0.0,65,943.5,15.0,641,0,11.2,21.11,4.6,12.05,198.79,74.75
2024-08-09,20.5,16.7,24.7,10.0,20.0,193,26.6,0.0,81,939.1,45.0,343,0,24.43,75.43,3.6,7.62,166.12,71.83
2024-08-10,16.8,14.2,19.7,15.2,24.8,346,1.7,0.0,76,943.3,215.0,554,0,6.47,10.49,1.78,4.13,150.04,50.0
2024-08-11,17.0,13.3,20.9,7.9,13.3,60,0.7,0.0,61,947.4,215.0,734,0,10.59,15.2,2.37,6.03,156.33,61.25
2024-08-12,19.8,14.3,25.7,14.6,23.1,207,2.5,0.0,62,944.2,20.0,812,0,7.61,10.9,2.51,5.7,164.83,61.17
2024-08-13,21.8,12.2,28.4,13.9,27.4,196,0.0,0.0,53,946.2,15.0,867,0,9.56,13.79,3.96,8.0,182.88,64.62
2024-08-14,21.9,15.7,27.7,13.4,26.5,265,0.0,0.0,52,946.1,125.0,700,0,6.75,11.62,2.77,8.19,169.42,71.42
2024-08-15,20.3,12.7,28.6,13.3,32.8,207,4.0,0.0,57,945.4,35.0,864,0,5.82,9.57,3.77,7.67,186.33,68.88
2024-08-16,17.0,11.4,23.3,14.2,31.1,237,5.4,0.0,74,943.7,75.0,714,0,7.81,12.91,2.77,5.91,172.21,71.25
2024-08-17,17.4,10.7,23.1,12.1,22.7,215,0.1,0.0,61,944.7,65.0,958,0,11.15,17.93,3.0,5.5,170.96,69.5
2024-08-18,16.7,12.1,21.4,16.4,26.8,233,0.0,0.0,62,945.9,125.0,877,0,10.52,16.69,2.42,4.99,177.46,70.58
2024-08-19,17.2,12.0,22.7,16.4,25.6,240,0.5,0.0,63,948.6,70.0,852,0,8.86,12.86,2.45,4.73,180.92,55.46
2024-08-20,17.4,13.6,21.9,18.2,34.2,234,1.6,0.0,67,945.5,80.0,571,0,9.85,14.65,2.66,4.96,168.96,60.46
2024-08-21,16.6,11.4,21.5,7.9,12.7,346,0.1,0.0,71,947.1,40.0,578,0,7.65,11.01,3.25,7.23,182.54,60.08
2024-08-22,18.3,10.8,24.6,10.7,19.1,208,0.7,0.0,59,945.5,15.0,879,0,9.38,13.6,4.38,8.25,184.71,63.25
2024-08-23,18.3,13.9,23.3,15.2,30.8,247,0.0,0.0,59,941.3,125.0,1004,0,8.63,12.76,2.92,6.1,185.88,65.29
2024-08-24,14.2,10.9,18.0,15.8,26.7,255,4.0,0.0,76,942.3,75.0,588,0,8.88,12.68,2.76,5.48,195.54,52.0
2024-08-25,12.4,9.3,16.4,19.2,26.7,270,1.2,0.0,75,948.8,165.0,716,0,7.39,10.6,2.31,4.55,216.54,59.46
2024-08-26,13.2,8.5,17.3,12.4,20.3,265,0.4,0.0,69,952.2,35.0,433,0,10.83,15.62,3.02,6.02,182.38,53.58
2024-08-27,13.8,8.0,18.6,10.9,17.4,38,0.3,0.0,73,952.4,30.0,553,0,7.59,10.88,2.37,5.06,180.58,55.67
2024-08-28,15.2,9.7,20.9,16.2,19.4,46,0.0,0.0,61,954.6,175.0,871,0,7.46,10.82,2.75,15.09,168.58,62.46
2024-08-29,15.6,8.8,21.5,7.9,13.9,323,0.0,0.0,62,954.5,45.0,617,0,8.14,11.78,3.81,16.09,184.42,56.0
2024-08-30,17.5,12.5,23.5,13.7,19.5,277,0.1,0.0,58,953.2,45.0,558,0,6.03,8.79,3.0,7.36,190.58,66.71
2024-08-31,15.0,11.2,18.7,12.9,21.4,355,0.6,0.0,72,952.1,40.0,624,0,8.06,11.78,2.28,6.28,195.67,53.58
2024-09-01,10.1,7.8,12.9,19.3,27.6,335,0.8,0.0,73,955.5,250.0,865,0,5.95,8.5,1.28,3.16,179.21,49.25
2024-09-02,9.9,4.9,14.2,16.1,20.5,311,0.3,0.0,63,961.9,330.0,891,0,8.28,12.0,1.77,4.22,191.0,55.33
2024-09-03,14.7,8.4,21.2,20.8,30.1,250,0.0,0.0,49,956.4,245.0,875,0,3.85,5.62,1.82,4.47,196.5,60.79
2024-09-04,14.5,9.9,22.2,16.1,26.5,271,4.4,0.0,58,948.0,175.0,725,0,6.01,8.72,2.07,5.29,194.33,51.67
2024-09-05,9.2,6.2,13.1,16.7,27.2,321,1.3,0.0,80,947.2,235.0,685,0,4.01,5.69,1.82,4.15,195.17,44.79
2024-09-06,7.8,4.8,10.7,15.1,21.1,305,1.5,0.0,79,950.0,220.0,704,0,6.86,9.82,2.44,5.53,188.79,46.92
2024-09-07,10.0,5.7,14.0,16.1,25.2,269,0.8,0.0,70,954.5,135.0,751,0,13.15,19.32,2.9,6.3,186.08,49.71
2024-09-08,12.9,7.8,18.6,9.2,14.4,229,0.0,0.0,52,957.5,45.0,799,0,7.2,10.45,3.46,7.24,196.12,52.92
2024-09-09,12.6,5.7,19.0,8.6,17.1,25,0.0,0.0,64,958.6,35.0,612,0,10.45,15.17,3.68,7.88,204.58,49.5
2024-09-10,13.9,6.4,20.5,8.3,16.1,38,0.0,0.0,65,959.5,30.0,545,0,9.35,13.63,3.42,6.12,202.58,51.83
2024-09-11,14.3,8.6,20.3,15.8,27.8,58,0.0,0.0,67,960.8,50.0,594,0,8.31,12.09,3.52,12.45,189.58,51.54
2024-09-12,11.2,7.5,14.7,21.5,27.2,45,0.0,0.0,63,962.8,295.0,808,0,4.05,6.03,2.79,10.88,178.33,54.17
2024-09-13,10.3,5.2,14.8,15.4,25.8,23,0.3,0.0,74,959.5,165.0,613,0,12.74,21.0,1.75,4.14,194.92,55.42
2024-09-14,13.0,7.5,19.0,13.2,23.2,25,0.3,0.0,72,958.5,80.0,579,0,5.28,7.89,1.8,3.88,174.58,59.71
2024-09-15,12.5,5.6,17.8,12.4,18.5,29,0.0,0.0,71,956.7,50.0,611,0,5.65,8.64,2.16,6.15,165.29,58.88
2024-09-16,8.7,4.3,11.8,26.9,32.8,54,0.0,0.0,64,959.9,500.0,878,0,4.01,5.81,2.45,9.6,184.62,53.25
2024-09-17,6.9,1.7,11.6,24.9,34.8,60,0.0,0.0,52,965.3,505.0,945,0,3.05,4.39,2.04,7.33,167.33,51.08
2024-09-18,8.5,1.4,14.8,18.0,23.2,73,0.0,0.0,49,965.5,200.0,585,0,1.41,2.02,1.82,4.77,166.12,44.21
2024-09-19,11.3,3.4,18.1,17.4,20.5,89,0.0,0.0,45,958.6,175.0,497,0,3.1,4.48,1.55,3.05,168.33,49.12
2024-09-20,13.5,7.5,20.5,14.6,29.6,216,0.0,0.0,47,950.7,55.0,681,0,9.53,15.99,3.15,6.9,181.17,56.79
2024-09-21,12.7,5.3,19.7,10.5,16.4,238,0.0,0.0,54,953.0,30.0,455,0,7.62,11.5,5.0,10.5,202.38,55.42
2024-09-22,13.8,6.2,20.8,14.3,23.5,229,0.0,0.0,38,949.8,35.0,684,0,5.58,8.33,4.42,8.46,195.88,53.92
2024-09-23,13.4,7.8,19.2,18.5,30.8,255,0.0,0.0,52,950.8,90.0,759,0,4.73,7.4,2.32,4.85,165.04,54.46
2024-09-24,8.2,2.7,13.6,10.2,15.8,323,0.0,0.0,57,955.5,25.0,587,0,4.72,7.49,3.78,8.3,185.04,54.29
2024-09-25,6.7,1.0,11.9,11.3,16.3,39,0.0,0.0,54,956.7,80.0,491,0,3.6,5.37,2.55,5.8,167.46,47.88
2024-09-26,4.6,-1.2,9.1,12.2,18.3,5,0.0,0.0,60,957.3,45.0,743,0,5.09,8.0,2.25,4.1,173.42,47.5
2024-09-27,3.7,-1.9,8.1,10.9,21.1,300,0.0,0.0,61,963.9,40.0,406,0,5.17,8.14,3.52,7.51,187.75,50.12
2024-09-28,9.3,6.1,15.0,10.7,16.7,235,0.5,0.0,64,966.5,20.0,464,0,10.24,16.0,3.9,8.24,188.58,54.08
2024-09-29,10.3,2.5,17.7,6.0,10.3,147,0.0,0.0,70,968.6,10.0,309,1,14.61,21.7,8.18,23.22,250.92,49.33
2024-09-30,11.9,4.2,20.0,8.3,14.5,63,0.0,0.0,56,965.3,15.0,272,0,11.98,17.43,4.93,10.95,212.67,53.83
2024-10-01,14.5,6.3,22.7,14.8,23.8,76,0.0,0.0,38,957.1,65.0,315,0,5.0,7.33,2.35,6.69,148.46,59.88
2024-10-02,12.3,7.4,16.5,19.6,28.8,54,0.1,0.0,42,952.8,125.0,528,0,4.55,7.63,5.89,30.31,153.08,46.46
2024-10-03,7.2,2.5,12.1,21.8,25.0,60,0.0,0.0,41,961.3,360.0,632,0,1.97,3.01,4.85,16.98,161.5,51.54
2024-10-04,8.4,0.9,15.7,16.9,20.5,91,0.0,0.0,43,963.0,190.0,434,0,2.02,3.84,3.17,8.02,161.08,51.0
2024-10-05,10.4,2.3,17.0,11.4,16.2,101,0.0,0.0,36,956.1,70.0,281,0,3.17,6.23,2.83,5.85,163.92,50.67
2024-10-06,12.4,6.4,18.6,12.8,21.8,238,0.0,0.0,38,950.8,50.0,449,0,6.14,9.56,4.13,8.92,189.29,49.67
2024-10-07,9.4,2.1,16.6,10.9,20.7,281,0.0,0.0,51,958.1,30.0,445,0,8.18,14.05,3.92,7.99,195.17,49.88
2024-10-08,9.4,1.2,16.6,8.7,13.2,214,0.0,0.0,62,962.3,20.0,279,0,13.37,20.81,7.73,17.6,247.12,45.62
2024-10-09,12.4,5.0,20.1,10.2,16.1,229,0.0,0.0,48,955.1,25.0,314,0,11.42,18.5,7.45,15.14,224.96,47.17
2024-10-10,13.1,5.5,21.2,11.9,19.0,153,0.0,0.0,42,945.9,30.0,438,0,9.86,15.7,6.13,12.8,207.79,49.67
2024-10-11,11.3,8.1,14.1,15.8,21.4,204,11.6,0.0,78,937.9,135.0,486,0,11.27,22.14,4.28,8.68,174.08,55.25
2024-10-12,2.3,-2.2,8.5,22.4,28.2,49,4.9,0.77,84,948.5,165.0,468,0,3.36,5.05,6.47,18.36,165.75,39.21
2024-10-13,-1.5,-3.5,1.8,27.2,29.7,65,0.0,0.0,64,959.9,575.0,702,0,3.56,5.18,2.72,9.84,164.62,53.71
2024-10-14,-1.4,-4.5,3.8,22.8,27.1,74,0.0,0.0,61,958.4,265.0,505,0,2.55,3.68,1.53,3.83,162.5,55.67
2024-10-15,1.4,-2.6,5.8,13.7,17.8,66,0.0,0.0,64,956.9,160.0,297,0,8.89,13.86,2.02,4.14,168.29,46.08
2024-10-16,1.5,-2.1,7.2,15.7,17.8,52,0.0,0.0,69,959.7,125.0,317,0,8.0,12.15,4.12,12.44,167.92,45.58
2024-10-17,1.4,-3.5,7.6,9.4,12.0,65,0.0,0.0,64,965.1,60.0,250,0,7.77,11.92,6.7,25.51,196.29,47.21
2024-10-18,1.4,-4.8,8.0,6.9,10.8,78,0.0,0.0,68,964.8,30.0,190,1,6.53,9.54,8.88,29.72,242.83,39.0
2024-10-19,3.2,-2.3,9.0,6.6,10.6,60,0.0,0.0,70,962.3,20.0,144,0,7.48,11.14,12.81,38.3,275.25,34.42
2024-10-20,3.8,-3.2,10.2,6.3,10.0,135,0.0,0.0,64,958.9,10.0,135,1,10.96,15.83,17.44,32.96,325.67,36.38
2024-10-21,5.7,1.4,11.9,8.7,17.4,187,2.9,0.07,57,951.2,40.0,161,0,8.56,13.15,8.43,14.46,239.38,42.38
2024-10-22,5.9,3.1,9.9,14.0,20.8,232,0.0,0.0,76,948.8,130.0,412,0,10.78,17.94,4.61,9.58,182.04,44.0
2024-10-23,4.8,3.3,5.7,22.7,28.7,235,1.7,0.0,84,949.3,535.0,839,0,7.63,12.06,3.23,6.89,169.62,38.62
2024-10-24,4.2,3.4,5.1,25.8,29.6,231,3.9,0.0,88,951.2,790.0,943,0,2.53,3.82,2.85,6.42,173.71,44.83
2024-10-25,7.0,4.3,9.5,24.2,34.8,226,2.0,0.0,83,952.6,110.0,838,0,7.36,16.53,3.25,6.81,161.25,48.12
2024-10-26,6.1,2.5,8.9,12.0,22.8,210,0.9,0.0,87,953.4,45.0,384,0,10.07,21.18,5.42,10.44,250.54,37.92
2024-10-27,5.0,0.3,7.1,12.4,24.7,199,4.4,0.0,92,952.7,45.0,422,0,7.16,11.53,4.84,9.87,276.21,43.25
2024-10-28,2.3,0.3,7.0,30.4,44.4,241,8.7,0.56,93,945.7,600.0,1012,0,1.41,2.1,2.33,5.09,178.08,48.21
2024-10-29,0.9,-0.8,2.8,14.0,19.9,255,0.6,0.42,81,957.5,95.0,581,0,3.5,5.12,4.12,9.4,284.83,45.92
2024-10-30,0.7,-3.0,4.2,13.8,19.9,203,1.6,0.56,82,959.1,75.0,562,0,6.48,9.49,4.36,9.83,212.29,44.29
2024-10-31,2.3,-0.6,4.9,15.5,23.0,192,3.9,0.21,89,956.2,225.0,528,0,1.57,2.57,4.14,9.36,210.62,43.71
2024-11-01,1.7,-1.8,4.2,17.2,23.7,240,1.2,0.0,85,956.1,180.0,548,0,3.44,5.18,4.71,9.59,213.58,43.42
2024-11-02,3.8,-0.1,6.3,25.2,44.3,220,1.6,0.0,77,951.8,455.0,900,0,5.14,8.37,2.69,6.15,179.62,58.46
2024-11-03,8.7,2.8,13.0,27.5,33.3,206,0.1,0.0,73,951.5,585.0,813,0,6.67,14.17,2.48,6.15,175.83,63.75
2024-11-04,8.0,-1.1,13.8,25.5,35.3,220,0.4,0.0,65,945.0,420.0,726,0,8.2,16.33,2.7,8.62,190.12,70.92
2024-11-05,-1.4,-5.1,3.1,9.7,16.1,80,0.0,0.0,78,953.0,75.0,321,0,7.12,11.92,4.23,11.08,291.38,54.5
2024-11-06,3.9,-2.9,10.7,34.1,47.5,214,3.1,0.35,73,942.7,130.0,1290,0,5.25,9.77,2.4,5.06,175.21,56.88
2024-11-07,-3.9,-4.6,-2.9,46.4,57.7,234,2.7,1.96,59,951.1,1330.0,1689,0,1.38,2.31,1.5,3.75,165.17,58.62
2024-11-08,-4.4,-6.7,-2.5,17.4,31.8,251,0.5,0.35,61,958.2,735.0,969,0,2.64,4.35,3.19,8.71,182.04,54.96
2024-11-09,-6.4,-7.7,-5.2,24.2,30.0,238,0.4,0.28,63,959.1,835.0,1092,0,2.14,3.25,2.5,6.73,184.04,56.83
2024-11-10,-2.8,-5.5,-1.3,37.9,43.7,231,6.7,4.55,87,947.6,945.0,1105,0,1.58,2.57,1.85,4.38,166.21,53.75
2024-11-11,-2.9,-10.2,-0.2,25.3,32.0,251,6.1,4.2,91,947.9,565.0,830,0,2.35,3.42,3.0,5.73,188.42,54.08
2024-11-12,-11.0,-12.3,-10.0,12.3,16.0,259,0.0,0.0,81,958.6,260.0,571,0,3.55,4.53,3.95,8.98,201.92,61.08
2024-11-13,-11.6,-16.4,-6.5,15.3,22.9,228,1.0,0.7,84,954.7,220.0,466,0,5.91,6.93,3.87,9.09,205.12,64.75
2024-11-14,-6.1,-9.3,-3.2,20.5,26.3,234,2.4,1.68,87,960.1,695.0,875,0,2.74,2.81,3.41,8.24,184.79,62.75
2024-11-15,-3.9,-5.7,-3.1,17.2,21.0,227,0.1,0.07,91,962.9,495.0,640,0,2.74,2.94,3.67,9.83,204.12,59.5
2024-11-16,-7.9,-10.9,-3.6,7.6,12.6,164,0.0,0.0,85,959.9,35.0,120,1,9.17,9.47,7.03,14.07,374.42,67.25
2024-11-17,-8.8,-12.6,-4.0,6.2,8.0,193,0.0,0.0,82,955.5,45.0,94,1,13.47,13.91,7.26,13.02,401.67,79.17
2024-11-18,-9.3,-13.9,-4.6,5.1,7.2,127,0.0,0.0,85,957.0,20.0,45,1,31.8,33.32,11.42,28.69,475.0,78.67
2024-11-19,-5.8,-10.4,-1.0,6.1,9.9,116,0.0,0.0,82,956.8,25.0,45,1,26.83,29.4,10.84,30.12,489.96,82.21
2024-11-20,-0.4,-3.5,2.1,9.4,14.4,158,4.3,2.94,84,951.3,45.0,155,1,16.05,21.25,7.06,16.57,337.12,85.08
2024-11-21,-1.4,-2.8,-0.2,21.7,28.1,261,4.0,2.87,94,955.4,420.0,789,0,4.13,5.61,3.16,7.63,220.29,54.21
2024-11-22,-4.0,-6.6,-1.5,9.2,19.6,329,0.1,0.07,91,971.6,150.0,435,1,5.86,6.03,7.6,19.62,309.38,50.79
2024-11-23,-8.8,-12.4,-5.7,6.3,10.6,96,0.0,0.0,86,978.3,40.0,111,1,19.77,20.37,14.9,49.58,415.83,47.67
2024-11-24,-4.7,-9.4,-0.8,15.1,19.4,83,0.0,0.0,69,975.7,65.0,182,0,7.71,9.35,5.67,12.45,213.92,73.29
2024-11-25,-3.2,-4.9,-0.5,18.6,21.1,74,0.0,0.0,73,969.5,245.0,289,0,7.89,10.28,7.57,18.06,197.12,73.92
2024-11-26,-4.1,-7.1,-0.2,12.3,17.3,90,0.0,0.0,75,964.4,65.0,147,0,9.78,11.42,4.35,9.25,270.04,79.83
2024-11-27,-5.3,-8.9,-1.0,9.2,11.5,113,0.0,0.0,78,960.5,40.0,72,1,17.29,17.97,8.02,21.53,346.71,83.88
2024-11-28,-5.5,-9.2,-0.3,6.5,10.6,121,0.0,0.0,77,953.0,30.0,51,1,17.28,17.94,8.99,24.99,440.29,80.67
2024-11-29,-0.5,-4.1,1.3,6.7,9.2,204,0.0,0.0,82,950.9,50.0,119,1,17.67,18.57,9.7,22.63,438.62,67.46
2024-11-30,-2.3,-5.0,-0.3,7.4,12.4,246,0.0,0.0,98,952.5,35.0,168,0,8.04,8.62,8.76,18.16,369.17,47.58
2024-12-01,-2.1,-8.3,-0.3,13.9,15.9,241,4.0,2.8,95,954.4,330.0,521,0,3.0,3.23,4.65,12.23,217.58,39.79
2024-12-02,-8.1,-9.7,-6.5,2.9,8.8,294,0.0,0.0,87,962.0,75.0,193,0,12.78,13.11,14.16,36.44,766.58,54.62
2024-12-03,-10.0,-12.1,-7.8,3.1,6.7,213,0.0,0.0,86,966.5,20.0,168,1,26.28,27.04,16.6,36.48,707.29,50.29
2024-12-04,-9.5,-14.9,-6.3,5.6,8.3,218,0.0,0.0,87,967.9,45.0,201,1,19.48,19.92,10.78,22.43,480.21,59.88
2024-12-05,-7.4,-9.5,-5.5,6.4,10.8,188,0.0,0.0,87,964.1,40.0,211,1,11.21,11.5,9.31,20.67,589.17,69.67
2024-12-06,-7.0,-9.6,-5.4,7.9,11.0,217,1.0,0.7,89,961.3,85.0,268,1,12.72,13.51,7.4,14.67,359.0,70.88
2024-12-07,-7.3,-11.4,-4.3,8.0,12.7,256,2.0,1.47,89,961.3,150.0,324,0,7.64,8.13,6.88,16.26,346.62,56.08
2024-12-08,-17.2,-22.3,-11.8,7.0,10.6,347,0.0,0.0,82,968.4,40.0,191,0,7.15,7.77,4.95,9.4,477.17,64.54
2024-12-09,-20.2,-25.2,-17.0,7.6,11.3,61,0.0,0.0,79,974.1,50.0,132,0,10.5,11.05,7.87,16.44,386.75,55.58
2024-12-10,-25.6,-29.0,-22.4,8.2,13.6,168,0.0,0.0,77,970.5,35.0,74,1,19.12,19.95,10.88,24.1,510.04,54.67
2024-12-11,-16.8,-23.0,-13.5,17.4,20.7,216,0.0,0.0,76,967.2,180.0,354,0,9.19,11.67,3.75,7.8,245.71,71.46
2024-12-12,-12.2,-14.2,-9.3,16.9,20.3,201,0.0,0.0,68,961.3,250.0,375,0,13.14,16.42,3.71,8.75,252.71,78.79
2024-12-13,-8.6,-12.6,-5.0,17.5,26.7,166,0.0,0.0,61,953.2,185.0,335,0,10.3,11.76,3.16,9.39,243.54,92.25
2024-12-14,-2.9,-6.6,1.8,17.0,25.7,179,2.3,1.61,76,947.2,300.0,438,0,14.5,18.03,4.0,10.42,259.83,87.5
2024-12-15,-5.3,-11.3,0.4,18.4,22.5,241,3.5,2.45,84,950.8,495.0,753,0,5.55,6.92,3.45,9.62,223.17,68.08
2024-12-16,-13.6,-16.1,-11.1,19.3,25.1,219,0.4,0.28,80,971.9,265.0,705,0,4.71,5.62,3.37,8.79,204.83,65.62
2024-12-17,-13.4,-17.2,-10.3,12.5,14.1,146,0.0,0.0,66,962.1,230.0,329,0,5.35,6.26,3.54,8.33,241.5,76.12
2024-12-18,-8.5,-12.5,-5.2,15.0,19.8,192,0.2,0.14,73,950.4,230.0,409,0,9.36,12.68,3.82,9.21,243.58,83.29
2024-12-19,-4.1,-7.4,-1.4,21.0,26.7,172,0.4,0.28,83,947.2,355.0,533,0,6.37,7.65,3.01,8.5,219.42,82.54
2024-12-20,-6.3,-10.7,-2.2,18.0,26.9,206,2.1,1.47,86,949.2,565.0,808,0,3.49,3.83,3.81,11.56,230.67,61.54
2024-12-21,-12.3,-13.7,-11.3,14.9,19.0,247,2.2,1.54,85,959.5,325.0,529,0,4.27,4.27,4.13,9.84,255.75,50.54
2024-12-22,-12.7,-15.1,-9.7,16.5,19.0,228,3.5,2.45,84,964.3,305.0,503,0,4.73,4.76,3.9,8.83,242.46,60.38
2024-12-23,-7.6,-9.4,-6.8,10.1,18.0,250,1.8,1.26,91,965.7,185.0,339,0,8.06,8.38,5.44,11.6,328.33,65.58
2024-12-24,-8.1,-9.6,-7.2,3.5,5.8,214,0.0,0.0,94,969.3,60.0,92,1,12.51,12.84,13.04,20.4,594.21,53.38
2024-12-25,-12.7,-17.7,-9.0,7.0,12.3,98,0.0,0.0,88,969.6,40.0,106,1,5.42,5.57,10.1,18.47,404.96,60.08
2024-12-26,-9.4,-15.3,-5.5,8.9,12.6,143,0.0,0.0,59,964.3,55.0,174,0,12.51,13.38,5.69,13.6,329.12,86.42
2024-12-27,-12.4,-14.0,-10.4,15.7,19.6,225,0.0,0.0,83,958.9,230.0,386,0,9.97,10.67,3.85,9.01,271.92,80.17
2024-12-28,-8.8,-14.1,-6.6,16.7,25.9,227,1.1,0.77,90,959.7,220.0,446,0,2.9,2.99,3.98,9.06,273.83,64.08
2024-12-29,-9.1,-10.0,-8.1,11.6,18.2,222,0.2,0.14,88,956.7,215.0,370,0,4.01,4.11,5.38,12.25,278.29,63.38
2024-12-30,-7.2,-8.7,-5.9,9.2,13.2,67,1.7,1.19,89,954.8,90.0,210,0,4.14,4.31,5.48,10.14,356.38,59.29
2024-12-31,-6.5,-7.9,-4.8,7.1,10.7,101,0.4,0.28,91,955.8,95.0,200,0,6.98,7.4,7.44,13.24,422.38,63.58
2025-01-01,-7.7,-9.5,-4.9,14.7,24.6,213,0.0,0.0,89,955.1,290.0,542,0,3.94,4.11,5.06,12.56,278.79,70.08
2025-01-02,-5.9,-8.7,-3.7,24.0,31.2,228,3.6,2.52,88,952.9,605.0,991,0,1.69,1.78,2.83,8.3,219.46,63.17
2025-01-03,-6.4,-8.8,-3.7,23.7,30.6,220,1.2,0.21,90,956.7,550.0,695,0,2.29,2.47,2.88,7.1,219.12,63.42
2025-01-04,-5.3,-6.7,-3.7,14.8,23.5,229,0.0,0.0,94,959.3,365.0,507,0,2.72,2.77,4.55,12.54,239.46,65.33
2025-01-05,-9.2,-12.5,-6.9,6.6,9.7,216,0.0,0.0,92,959.6,155.0,308,0,4.94,5.02,8.8,22.39,290.75,66.79
2025-01-06,-11.7,-17.4,-8.6,8.4,11.0,189,0.0,0.0,87,961.2,110.0,189,0,7.13,7.22,6.64,12.42,292.67,71.58
2025-01-07,-4.9,-8.3,-1.8,10.2,13.0,152,1.1,0.77,88,957.6,80.0,292,0,6.88,7.25,6.05,12.56,264.92,67.92
2025-01-08,-10.4,-20.9,-3.9,12.0,26.5,313,3.3,2.31,85,964.4,65.0,318,0,7.89,8.89,5.6,9.8,344.58,66.04
2025-01-09,-12.1,-20.9,-8.2,14.4,19.4,220,0.0,0.0,74,976.1,85.0,289,0,8.34,9.55,4.78,8.16,263.08,69.67
2025-01-10,-7.9,-9.6,-5.4,10.6,12.7,206,0.0,0.0,68,971.2,110.0,192,0,9.38,10.92,4.93,9.96,297.58,72.96
2025-01-11,-12.1,-16.0,-7.9,6.5,10.2,223,0.0,0.0,75,966.6,25.0,74,0,17.6,18.85,8.65,17.88,529.0,70.92
2025-01-12,-12.6,-16.3,-7.2,3.3,7.1,139,0.0,0.0,62,964.8,10.0,22,1,37.22,38.8,16.98,43.18,764.75,69.29
2025-01-13,-10.5,-14.2,-5.1,6.6,9.8,107,0.0,0.0,71,963.3,20.0,36,1,30.63,33.14,14.33,33.7,551.83,74.5
2025-01-14,-8.5,-12.2,-2.8,7.1,11.0,124,0.0,0.0,69,960.5,30.0,43,1,26.02,27.76,10.9,28.02,485.75,81.46
2025-01-15,-8.9,-13.2,-5.1,12.5,19.3,197,0.0,0.0,71,953.8,80.0,244,0,14.76,16.35,4.21,9.56,330.67,94.46
2025-01-16,-7.6,-8.5,-7.2,18.2,22.6,223,0.3,0.21,88,950.8,435.0,584,0,5.29,5.75,3.41,10.31,276.04,62.67
2025-01-17,-6.9,-7.4,-6.5,19.9,23.6,220,0.5,0.35,89,949.7,590.0,729,0,2.36,2.47,3.1,9.38,236.62,58.58
2025-01-18,-6.8,-8.6,-5.0,13.8,19.6,227,0.5,0.35,87,951.7,315.0,621,0,2.89,2.92,4.25,11.89,263.54,53.42
2025-01-19,-3.8,-9.3,-1.3,14.9,20.5,218,1.4,1.12,91,952.6,250.0,554,0,3.67,3.73,4.4,11.06,251.67,60.54
2025-01-20,-2.3,-3.2,-1.5,20.1,26.8,192,2.1,1.47,90,948.5,530.0,641,0,2.13,2.19,3.03,9.68,216.71,76.0
2025-01-21,-2.7,-3.6,-0.9,29.0,39.4,215,3.9,2.73,89,938.5,935.0,1265,0,1.55,1.67,2.19,7.37,195.54,64.92
2025-01-22,-12.3,-16.6,-2.9,27.4,37.4,239,2.7,1.89,80,941.0,950.0,1352,0,2.2,2.71,2.16,6.33,189.0,75.79
2025-01-23,-25.4,-29.4,-19.9,17.4,25.0,262,0.2,0.14,74,967.5,115.0,510,0,4.62,5.24,3.22,5.56,228.83,72.42
2025-01-24,-27.1,-33.9,-20.7,8.6,11.6,156,0.0,0.0,70,982.6,35.0,91,0,14.65,15.68,7.08,11.17,388.62,70.17
2025-01-25,-17.3,-22.3,-12.5,8.9,11.5,124,0.0,0.0,62,973.7,65.0,120,0,10.34,11.22,6.24,14.65,340.04,78.25
2025-01-26,-12.9,-18.7,-6.7,10.2,11.6,112,0.0,0.0,62,963.3,40.0,61,1,12.81,14.28,6.54,14.47,331.33,81.04
2025-01-27,-11.2,-15.5,-8.4,10.8,17.2,216,0.0,0.0,69,958.4,30.0,215,1,14.86,17.76,4.61,10.08,331.12,94.96
